C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_112_jpg.rf.dc83ce595c2d266ac2641cbf5ad6a9d6.txt  |  0 0.815625 0.28751974723538704 0.8625 0.2890995260663507 0.8828125 0.3522906793048973 0.8796875 0.48657187993680884 0.8640625 0.5734597156398105 0.9015625 0.6666666666666666 0.903125 0.721958925750395 0.8828125 0.7519747235387045 0.815625 0.7582938388625592 0.8171875 0.7756714060031595 0.846875 0.8104265402843602 0.8453125 0.8230647709320695 0.81875 0.8420221169036335 0.7953125 0.8499210110584519 0.725 0.8436018957345972 0.6328125 0.8546603475513428 0.615625 0.8372827804107424 0.5875 0.7488151658767772 0.5265625 0.7424960505529226 0.5046875 0.7187993680884676 0.5125 0.693522906793049 0.5140625 0.6445497630331753 0.5359375 0.608214849921011 0.5484375 0.5592417061611374 0.5328125 0.5292259083728278 0.51875 0.4786729857819905 0.5265625 0.3807266982622433 0.5453125 0.3617693522906793 0.615625 0.33649289099526064 0.659375 0.33175355450236965 0.715625 0.3175355450236967 0.7671875 0.29541864139020535
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_112_jpg.rf.dc83ce595c2d266ac2641cbf5ad6a9d6.txt  |  0 0.296875 0.25434439178515006 0.321875 0.2559241706161137 0.3578125 0.29067930489731436 0.3859375 0.3807266982622433 0.4109375 0.40126382306477093 0.415625 0.41390205371248023 0.4046875 0.4565560821484992 0.421875 0.4786729857819905 0.41875 0.5450236966824644 0.434375 0.5592417061611374 0.446875 0.6050552922590837 0.4390625 0.669826224328594 0.4453125 0.7472353870458136 0.43125 0.8357030015797788 0.415625 0.8499210110584519 0.35 0.8530805687203792 0.0921875 0.8404423380726699 0.0875 0.8372827804107424 0.090625 0.8325434439178515 0.1390625 0.8104265402843602 0.09375 0.7819905213270142 0.0640625 0.7740916271721959 0.0546875 0.7614533965244866 0.0578125 0.7045813586097947 0.0859375 0.6571879936808847 0.0953125 0.6224328593996841 0.078125 0.5339652448657188 0.0859375 0.48973143759873616 0.2203125 0.3127962085308057 0.2671875 0.2638230647709321
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_113_jpg.rf.3f6ffd34285c2ad0a8c0d81ffa41f5a5.txt  |  0 0.07916666666666686 0.057218309859154944 0.02708333333333352 0.07335680751173713 0 0.09242957746478876 0 0.2347417840375587 0.008333333333333429 0.2699530516431925 0.08958333333333343 0.2934272300469484 0.2708333333333336 0.30956572769953056 0.38541666666666685 0.29929577464788737 0.5666666666666667 0.2450117370892019 0.5458333333333333 0.22447183098591553 0.48333333333333334 0.20980046948356812 0.46875 0.1995305164319249 0.4375 0.1921948356807512
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_113_jpg.rf.3f6ffd34285c2ad0a8c0d81ffa41f5a5.txt  |  0 0.7000000000000002 0.1936619718309859 0.4104166666666669 0.2992957746478873 0.30416666666666664 0.3257042253521127 0 0.3873239436619718 2.842170943040401e-16 0.5487089201877934 0.15416666666666695 0.5633802816901409 0.37916666666666693 0.5531103286384976 0.5458333333333336 0.5046948356807511 0.6562500000000003 0.448943661971831 0.7083333333333335 0.40492957746478875 0.7250000000000003 0.397593896713615 0.7458333333333336 0.3345070422535211 0.7458333333333336 0.25528169014084506
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_113_jpg.rf.3f6ffd34285c2ad0a8c0d81ffa41f5a5.txt  |  0 0.8958333333333335 0.352112676056338 0.7083333333333335 0.4401408450704226 0.3145833333333333 0.5956572769953052 0 0.7218309859154931 2.842170943040401e-16 0.8597417840375586 0.08958333333333361 0.8773474178403756 0.16666666666666696 0.8744131455399061 0.4208333333333336 0.8978873239436621 0.5479166666666669 0.9066901408450704 0.7062500000000003 0.8744131455399061 0.8416666666666669 0.8201291079812206 1 0.7306338028169014 1 0.43720657276995306 0.9625000000000002 0.38585680751173707 0.9312500000000002 0.36238262910798125 0.8958333333333335 0.34917840375586867
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_114_jpg.rf.6a2c602c00efb7ba7ac855e6c361a833.txt  |  0 0.2727272727272727 0 0.48653198653198654 0 0.51010101010101 0.016233766233766232 0.5437710437710438 0 0.8097643097643098 0 0.82996632996633 0.1038961038961039 0.8737373737373737 0.2564935064935065 0.8872053872053872 0.36688311688311687 0.8872053872053872 0.44805194805194803 0.8737373737373737 0.5487012987012987 0.8501683501683501 0.672077922077922 0.8249158249158249 0.7597402597402597 0.7996632996632996 0.8214285714285714 0.7575757575757576 0.8896103896103896 0.7003367003367004 0.9512987012987013 0.6279461279461279 1 0.5336700336700336 0.9902597402597403 0.43434343434343436 1 0.32154882154882153 0.9512987012987013 0.2356902356902357 0.8603896103896104 0.1750841750841751 0.7532467532467533 0.15151515151515152 0.685064935064935 0.12289562289562289 0.5064935064935064 0.11616161616161616 0.38311688311688313 0.12626262626262627 0.36363636363636365 0.12626262626262627 0.32142857142857145 0.13804713804713806 0.2597402597402597 0.16161616161616163 0.18506493506493507 0.22727272727272727 0.06493506493506493
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_115_jpg.rf.2b1c054a00d6927503db6394b410b03e.txt  |  0 0.49411764705882355 0.267515923566879 0.6151260504201681 0.2754777070063694 0.6890756302521008 0.29777070063694266 0.7378151260504202 0.3200636942675159 0.7848739495798319 0.32802547770700635 0.8084033613445378 0.34394904458598724 0.865546218487395 0.3630573248407643 0.892436974789916 0.39012738853503187 0.8857142857142857 0.42197452229299365 0.9025210084033614 0.445859872611465 0.907563025210084 0.4840764331210191 0.8907563025210085 0.4968152866242038 0.8369747899159664 0.5095541401273885 0.6823529411764706 0.5095541401273885 0.5310924369747899 0.4856687898089172 0.4319327731092437 0.4601910828025478 0.3546218487394958 0.4299363057324841 0.334453781512605 0.4124203821656051 0.292436974789916 0.4012738853503185 0.23697478991596638 0.4012738853503185 0.16974789915966387 0.43630573248407645 0.14789915966386555 0.43630573248407645 0.05378151260504202 0.39331210191082805 0.06554621848739496 0.37420382165605093 0.12100840336134454 0.34076433121019106 0.24201680672268908 0.2898089171974522 0.3277310924369748 0.27388535031847133 0.40672268907563025 0.27070063694267515 0.4722689075630252 0.2754777070063694
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_115_jpg.rf.2b1c054a00d6927503db6394b410b03e.txt  |  0 0.5025210084033613 0.07165605095541401 0.5226890756302521 0.07484076433121019 0.5277310924369748 0.0875796178343949 0.692436974789916 0.2531847133757962 0.7226890756302521 0.2898089171974522 0.7243697478991596 0.3105095541401274 0.704201680672269 0.3089171974522293 0.6050420168067226 0.27388535031847133 0.5630252100840336 0.26910828025477707 0.5361344537815126 0.2515923566878981 0.3563025210084034 0.2372611464968153 0.2957983193277311 0.21656050955414013 0.2991596638655462 0.20222929936305734 0.3243697478991597 0.1767515923566879 0.43529411764705883 0.12261146496815287
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_115_jpg.rf.2b1c054a00d6927503db6394b410b03e.txt  |  0 0.5226890756302521 0.4856687898089172 0.5899159663865546 0.4888535031847134 0.704201680672269 0.5095541401273885 0.7310924369747899 0.5047770700636943 0.8151260504201681 0.5079617834394905 0.8974789915966387 0.49522292993630573 1 0.6369426751592356 1 0.9012738853503185 0.9327731092436975 0.8980891719745223 0.7647058823529411 0.8646496815286624 0.6168067226890757 0.8455414012738853 0.5495798319327732 0.8264331210191083 0.5294117647058824 0.8152866242038217 0.49747899159663866 0.7834394904458599 0.45714285714285713 0.7611464968152867 0.37815126050420167 0.7022292993630573 0.2823529411764706 0.5971337579617835 0.2823529411764706 0.5843949044585988 0.292436974789916 0.5780254777070064 0.4084033613445378 0.5493630573248408 0.4638655462184874 0.5015923566878981
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_116_jpg.rf.dde0ebed90a2f0c7042e9823151e3b2e.txt  |  0 0.83125 0.356 0.8525 0.362 0.875 0.404 0.87 0.468 0.8725 0.51 0.88 0.53 0.87625 0.584 0.78875 0.688 0.7275 0.75 0.715 0.778 0.6875 0.782 0.66875 0.77 0.54625 0.738 0.5175 0.712 0.49875 0.682 0.50125 0.632 0.48625 0.598 0.48625 0.568 0.51125 0.53 0.6125 0.462
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_116_jpg.rf.dde0ebed90a2f0c7042e9823151e3b2e.txt  |  0 0.6325 0.244 0.64875 0.246 0.6575 0.258 0.6625 0.312 0.675 0.372 0.6775 0.436 0.5975 0.476 0.52625 0.526 0.47875 0.584 0.45625 0.582 0.42125 0.556 0.42125 0.532 0.39375 0.5 0.39 0.484 0.39 0.466 0.41125 0.43 0.41 0.416 0.39125 0.382 0.39125 0.34 0.4675 0.298
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_116_jpg.rf.dde0ebed90a2f0c7042e9823151e3b2e.txt  |  0 0.9975 0.478 1 0.982 0.9725 1 0.85 0.996 0.77125 0.962 0.735 0.932 0.7175 0.896 0.72125 0.864 0.71875 0.76 0.76375 0.716 0.845 0.614
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_116_jpg.rf.dde0ebed90a2f0c7042e9823151e3b2e.txt  |  0 0.47875 0.242 0.49 0.242 0.5 0.252 0.50375 0.28 0.49625 0.292 0.4675 0.3 0.39875 0.342 0.39875 0.394 0.41125 0.418 0.39375 0.446 0.3925 0.508 0.3825 0.53 0.33875 0.53 0.31625 0.518 0.3025 0.5 0.27375 0.498 0.22625 0.444 0.215 0.406 0.21125 0.352 0.2025 0.332 0.2125 0.316 0.3725 0.264
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_116_jpg.rf.dde0ebed90a2f0c7042e9823151e3b2e.txt  |  0 0.16125 0.334 0.1775 0.336 0.19375 0.352 0.205 0.382 0.20875 0.47 0.195 0.52 0.17375 0.548 0.12375 0.588 0.0275 0.634 0.00125 0.634 0 0.514 0.00375 0.49 0 0.48 0 0.398 0.0625 0.38
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_116_jpg.rf.dde0ebed90a2f0c7042e9823151e3b2e.txt  |  0 0.27 0.502 0.285 0.502 0.29625 0.512 0.31125 0.574 0.31 0.654 0.3 0.708 0.2825 0.736 0.25875 0.76 0.185 0.81 0.12125 0.836 0.05375 0.836 0.02 0.814 0.00625 0.796 0.00625 0.762 0 0.748 0.00125 0.648
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_117_JPG.rf.503e215813f7290af9782d15ae7a6d6b.txt  |  0 0.3211805555555556 0.07804878048780488 0.4184027777777778 0.08536585365853659 0.5920138888888888 0.13902439024390245 0.671875 0.14634146341463414 0.6979166666666666 0.16341463414634147 0.7934027777777778 0.1951219512195122 0.8489583333333334 0.2 0.8611111111111112 0.18292682926829268 0.90625 0.24146341463414633 0.9809027777777778 0.29024390243902437 0.9600694444444444 0.34146341463414637 0.9392361111111112 0.36097560975609755 0.8333333333333334 0.36585365853658536 0.8315972222222222 0.3780487804878049 0.8541666666666666 0.44634146341463415 0.8506944444444444 0.5024390243902439 0.8159722222222222 0.5536585365853659 0.7569444444444444 0.5902439024390244 0.7447916666666666 0.6195121951219512 0.7378472222222222 0.7121951219512195 0.8003472222222222 0.7707317073170732 0.8125 0.7951219512195122 0.8020833333333334 0.8195121951219512 0.7465277777777778 0.8512195121951219 0.3263888888888889 0.8780487804878049 0.2361111111111111 0.8926829268292683 0.19618055555555555 0.8902439024390244 0.1597222222222222 0.8658536585365854 0.14930555555555555 0.8390243902439024 0.11631944444444445 0.6536585365853659 0.0642361111111111 0.6121951219512195 0.04513888888888889 0.573170731707317 0.046875 0.5341463414634147 0.08159722222222222 0.48048780487804876 0.0798611111111111 0.44878048780487806 0.08680555555555555 0.4219512195121951 0.1111111111111111 0.40487804878048783 0.1545138888888889 0.4121951219512195 0.16666666666666666 0.4 0.1753472222222222 0.36585365853658536 0.16145833333333334 0.33902439024390246 0.1597222222222222 0.3 0.21875 0.22195121951219512 0.21875 0.2146341463414634 0.1440972222222222 0.18048780487804877 0.11979166666666667 0.14146341463414633 0.14930555555555555 0.12195121951219512
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_118_jpg.rf.f1cf0bbc153e774854b470cfd213ada4.txt  |  0 0.37301587301587286 0.17559523809523814 0.15873015873015864 0.2723214285714286 0.11111111111111119 0.35714285714285715 0.07539682539682531 0.4508928571428571 0.09722222222222238 0.5654761904761905 0.18055555555555572 0.6636904761904763 0.3333333333333335 0.7261904761904763 0.5238095238095238 0.7619047619047621 0.6964285714285712 0.6949404761904763 0.7976190476190476 0.6235119047619049 0.853174603174603 0.5000000000000001 0.8353174603174602 0.38392857142857145 0.8234126984126985 0.324404761904762 0.7023809523809521 0.23065476190476192 0.5734126984126985 0.18452380952380956 0.46230158730158705 0.1681547619047618
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_119_jpg.rf.00d5acfd2508c4902eeb62bf76fe6bdd.txt  |  0 0.6725197541703248 0.17153846153846153 0.7339771729587358 0.1723076923076923 0.7480245829675154 0.17461538461538462 0.7734855136084284 0.1853846153846154 0.7936786654960492 0.2 0.839332748024583 0.24461538461538462 0.8683055311676909 0.2653846153846154 0.8779631255487269 0.2784615384615385 0.8805970149253731 0.2946153846153846 0.8779631255487269 0.3046153846153846 0.8700614574187884 0.3153846153846154 0.8700614574187884 0.3392307692307692 0.8595258999122037 0.35307692307692307 0.8577699736611062 0.3676923076923077 0.8735733099209834 0.39153846153846156 0.8788410886742757 0.42923076923076925 0.8621597892888498 0.46615384615384614 0.8621597892888498 0.4723076923076923 0.9508340649692713 0.5038461538461538 0.9719051799824407 0.5153846153846153 0.9841966637401229 0.5323076923076923 0.9833187006145742 0.5423076923076923 0.9719051799824407 0.5538461538461539 0.9640035118525022 0.5761538461538461 0.9244951712028094 0.61 0.8366988586479368 0.6592307692307692 0.7752414398595259 0.6784615384615384 0.7366110623353819 0.7123076923076923 0.7199297629499561 0.7230769230769231 0.6707638279192274 0.7476923076923077 0.611062335381914 0.7707692307692308 0.5873573309920983 0.7946153846153846 0.5232660228270413 0.8276923076923077 0.4723441615452151 0.8507692307692307 0.4424934152765584 0.8584615384615385 0.3582089552238806 0.8653846153846154 0.34064969271290607 0.8630769230769231 0.3257243195785777 0.8515384615384616 0.3160667251975417 0.8376923076923077 0.2835820895522388 0.7730769230769231 0.237928007023705 0.696923076923077 0.18788410886742757 0.5953846153846154 0.17734855136084285 0.5584615384615385 0.12291483757682177 0.5323076923076923 0.1202809482001756 0.5192307692307693 0.10711150131694469 0.4969230769230769 0.10623353819139596 0.4623076923076923 0.11237928007023705 0.42615384615384616 0.12906057945566285 0.39 0.1202809482001756 0.3776923076923077 0.09920983318700614 0.36846153846153845 0.058823529411764705 0.3292307692307692 0.04477611940298507 0.29307692307692307 0.046532045654082525 0.2784615384615385 0.06233538191395961 0.26153846153846155 0.0913081650570676 0.24846153846153846 0.2177348551360843 0.23 0.3678665496049166 0.1976923076923077 0.5522388059701493 0.17384615384615384 0.6005267778753293 0.17615384615384616
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_11_jpg.rf.9ae74fc84907046d7548fb9aa686a125.txt  |  0 0.8177777777777778 0.04 0.8666666666666667 0.048 0.9244444444444444 0.12 0.9733333333333334 0.312 0.9688888888888889 0.512 0.9288888888888889 0.728 0.8711111111111111 0.856 0.8311111111111111 0.896 0.7466666666666667 0.92 0.6977777777777778 0.872 0.5155555555555555 0.864 0.21333333333333335 0.76 0.09333333333333334 0.752 0.03111111111111111 0.688 0.035555555555555556 0.616 0.08444444444444445 0.52 0.37777777777777777 0.152 0.47555555555555556 0.096
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_120_jpg.rf.964ba4c53a37458002ca123dfc2b4bd0.txt  |  0 0.5083333333333333 0.08 0.5283333333333333 0.08 0.5491666666666667 0.08666666666666667 0.5666666666666667 0.14222222222222222 0.5758333333333333 0.15555555555555556 0.5916666666666667 0.16444444444444445 0.585 0.18666666666666668 0.5858333333333333 0.19666666666666666 0.5933333333333334 0.21333333333333335 0.585 0.23777777777777778 0.5875 0.24444444444444444 0.6091666666666666 0.2588888888888889 0.6241666666666666 0.27666666666666667 0.6866666666666666 0.27666666666666667 0.7683333333333333 0.3022222222222222 0.7933333333333333 0.31666666666666665 0.7975 0.3288888888888889 0.815 0.3388888888888889 0.84 0.37222222222222223 0.9091666666666667 0.4411111111111111 0.9491666666666667 0.49777777777777776 0.9625 0.5211111111111111 0.9683333333333334 0.5388888888888889 0.9675 0.5666666666666667 0.9483333333333334 0.6 0.9391666666666667 0.61 0.9208333333333333 0.62 0.9133333333333333 0.6311111111111111 0.9191666666666667 0.6466666666666666 0.9283333333333333 0.6577777777777778 0.9408333333333333 0.6933333333333334 0.9416666666666667 0.7122222222222222 0.9308333333333333 0.7477777777777778 0.9225 0.7522222222222222 0.7841666666666667 0.7555555555555555 0.7341666666666666 0.7633333333333333 0.64 0.7688888888888888 0.49416666666666664 0.79 0.3933333333333333 0.7944444444444444 0.3575 0.7844444444444445 0.34 0.7644444444444445 0.3125 0.7088888888888889 0.3125 0.6811111111111111 0.3075 0.6577777777777778 0.30333333333333334 0.6522222222222223 0.2925 0.6577777777777778 0.2816666666666667 0.6733333333333333 0.24916666666666668 0.7022222222222222 0.17666666666666667 0.7588888888888888 0.13416666666666666 0.7666666666666667 0.125 0.7655555555555555 0.11416666666666667 0.7577777777777778 0.11 0.7455555555555555 0.1075 0.6988888888888889 0.11083333333333334 0.6711111111111111 0.12416666666666666 0.6311111111111111 0.11583333333333333 0.6255555555555555 0.09083333333333334 0.63 0.051666666666666666 0.6277777777777778 0.03333333333333333 0.6077777777777778 0.021666666666666667 0.5844444444444444 0.0225 0.5566666666666666 0.0475 0.5055555555555555 0.07583333333333334 0.4666666666666667 0.1125 0.4255555555555556 0.1825 0.35444444444444445 0.22083333333333333 0.32222222222222224 0.26666666666666666 0.2677777777777778 0.3858333333333333 0.15 0.4558333333333333 0.1
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_121_jpg.rf.c12be7187337b2b90bdad461bf6005da.txt  |  0 0.5422222222222223 0.09333333333333334 0.7866666666666666 0.1111111111111111 0.9377777777777778 0.14666666666666667 1 0.18222222222222223 1 0.5555555555555556 0.9244444444444444 0.5911111111111111 0.84 0.6044444444444445 0.9422222222222222 0.7066666666666667 0.92 0.7777777777777778 0.9466666666666667 0.8133333333333334 0.8355555555555556 0.8977777777777778 0.6711111111111111 0.9333333333333333 0.5866666666666667 0.9288888888888889 0.38222222222222224 0.9644444444444444 0.29333333333333333 0.9644444444444444 0.18666666666666668 0.9377777777777778 0.13777777777777778 0.8844444444444445 0.044444444444444446 0.5466666666666666 0.013333333333333334 0.4222222222222222 0.02666666666666667 0.3022222222222222 0.06666666666666667 0.24444444444444444 0.12 0.23555555555555555 0.1111111111111111 0.17333333333333334 0.1288888888888889 0.16 0.27555555555555555 0.1511111111111111 0.3377777777777778 0.1111111111111111
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_122_jpg.rf.f8a18d1626cae70e7b9baae4ad8cc36c.txt  |  0 0.41550925925925924 0.10802469135802469 0.4513888888888889 0.11419753086419752 0.4849537037037037 0.1419753086419753 0.6018518518518519 0.19907407407407407 0.6793981481481481 0.24537037037037038 0.9293981481481481 0.36882716049382713 0.9629629629629629 0.3765432098765432 0.9756944444444444 0.3904320987654321 0.9768518518518519 0.41975308641975306 0.9375 0.48302469135802467 0.8877314814814815 0.5339506172839507 0.7719907407407407 0.5972222222222222 0.6956018518518519 0.6080246913580247 0.6377314814814815 0.595679012345679 0.5960648148148148 0.5787037037037037 0.5717592592592593 0.5570987654320988 0.4699074074074074 0.43364197530864196 0.42476851851851855 0.3595679012345679 0.40162037037037035 0.2808641975308642 0.39814814814814814 0.2330246913580247 0.40046296296296297 0.16203703703703703 0.4085648148148148 0.11574074074074074
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_122_jpg.rf.f8a18d1626cae70e7b9baae4ad8cc36c.txt  |  0 0.21412037037037038 0.1388888888888889 0.24074074074074073 0.1419753086419753 0.27546296296296297 0.19290123456790123 0.3298611111111111 0.2515432098765432 0.5694444444444444 0.5524691358024691 0.6296296296296297 0.625 0.6493055555555556 0.6419753086419753 0.6689814814814815 0.6697530864197531 0.6689814814814815 0.683641975308642 0.6215277777777778 0.7237654320987654 0.5381944444444444 0.7592592592592593 0.48032407407407407 0.7731481481481481 0.42592592592592593 0.7731481481481481 0.3402777777777778 0.7592592592592593 0.2789351851851852 0.7391975308641975 0.23842592592592593 0.7114197530864198 0.19212962962962962 0.6651234567901234 0.14930555555555555 0.6003086419753086 0.11342592592592593 0.5154320987654321 0.10069444444444445 0.44753086419753085 0.09837962962962964 0.37191358024691357 0.1111111111111111 0.30246913580246915 0.12384259259259259 0.2716049382716049 0.18518518518518517 0.15895061728395063
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_123_jpg.rf.bc4651c9de9f5f680a265369a2b7862f.txt  |  0 0.4490909090909091 0.00967741935483871 0.509090909090909 0.01935483870967742 0.5709090909090909 0.00967741935483871 0.6127272727272727 0.02258064516129032 0.6563636363636364 0.05806451612903226 0.7345454545454545 0.1774193548387097 0.74 0.2064516129032258 0.7745454545454545 0.25806451612903225 0.7781818181818182 0.27741935483870966 0.7709090909090909 0.3064516129032258 0.7381818181818182 0.3419354838709677 0.7709090909090909 0.3774193548387097 0.8072727272727273 0.6161290322580645 0.8418181818181818 0.7096774193548387 0.8 0.7483870967741936 0.7581818181818182 0.7580645161290323 0.6636363636363637 0.8548387096774194 0.5327272727272727 0.9451612903225807 0.44727272727272727 0.9612903225806452 0.3654545454545455 0.9548387096774194 0.2636363636363636 0.9806451612903225 0.23636363636363636 0.9483870967741935 0.22 0.8903225806451613 0.24181818181818182 0.7612903225806451 0.24 0.6806451612903226 0.21272727272727274 0.6580645161290323 0.18181818181818182 0.6096774193548387 0.19454545454545455 0.5741935483870968 0.19818181818181818 0.532258064516129 0.21818181818181817 0.5096774193548387 0.22363636363636363 0.4870967741935484 0.20363636363636364 0.47419354838709676 0.20545454545454545 0.45806451612903226 0.24727272727272728 0.3903225806451613 0.29818181818181816 0.34516129032258064 0.2509090909090909 0.3064516129032258 0.24 0.23548387096774193 0.2872727272727273 0.10967741935483871 0.32181818181818184 0.06451612903225806
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_124_jpg.rf.4a950fabb594155c2ee77137877416a1.txt  |  0 0.8025641025641026 0.14473684210526316 0.6615384615384615 0.23538011695906433 0.6282051282051282 0.2777777777777778 0.5717948717948718 0.2894736842105263 0.5435897435897435 0.31871345029239767 0.5256410256410257 0.2909356725146199 0.48205128205128206 0.27631578947368424 0.4461538461538462 0.2982456140350877 0.40512820512820513 0.30994152046783624 0.36666666666666664 0.34649122807017546 0.34615384615384615 0.39473684210526316 0.3 0.4195906432748538 0.18974358974358974 0.4195906432748538 0.035897435897435895 0.4342105263157895 0.028205128205128206 0.4502923976608187 0 0.45614035087719296 0 0.8581871345029239 0.13333333333333333 0.8947368421052632 0.18717948717948718 0.9049707602339181 0.24615384615384617 0.9005847953216374 0.2948717948717949 0.9166666666666666 0.41025641025641024 0.9283625730994152 0.517948717948718 0.9078947368421053 0.5794871794871795 0.9049707602339181 0.5948717948717949 0.8888888888888888 0.6717948717948717 0.8932748538011696 0.7307692307692307 0.8362573099415205 0.735897435897436 0.8099415204678363 0.7205128205128205 0.7850877192982456 0.7589743589743589 0.7646198830409356 0.8256410256410256 0.7339181286549707 0.8974358974358975 0.7339181286549707 1 0.7134502923976608 1 0.2953216374269006 0.9384615384615385 0.22807017543859648 0.8974358974358975 0.1871345029239766 0.9 0.1608187134502924 0.8461538461538461 0.14473684210526316
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_125_jpg.rf.d4a8f4c838324f000e2219a66852c800.txt  |  0 0 0.12609970674486803 0.2345360824742268 0.08357771260997067 0.37371134020618557 0.08064516129032258 0.5257731958762887 0.093841642228739 0.6855670103092784 0.13049853372434017 0.8067010309278351 0.18035190615835778 0.9226804123711341 0.25806451612903225 0.9974226804123711 0.34017595307917886 0.9974226804123711 0.7038123167155426 0.9278350515463918 0.781524926686217 0.8170103092783505 0.8621700879765396 0.729381443298969 0.906158357771261 0.5360824742268041 0.969208211143695 0.33505154639175255 0.9926686217008798 0.15979381443298968 0.9780058651026393 0.005154639175257732 0.9516129032258065
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_126_jpg.rf.2ccffbf035bec72e56b13799c02549d4.txt  |  0 0.5618556701030928 0.2182890855457227 0.6855670103092784 0.22123893805309736 0.8298969072164949 0.24778761061946902 0.8711340206185567 0.26843657817109146 0.8762886597938144 0.3008849557522124 0.8505154639175257 0.35693215339233036 0.865979381443299 0.39823008849557523 0.7680412371134021 0.49557522123893805 0.6288659793814433 0.8436578171091446 0.5824742268041238 0.8820058997050148 0.5154639175257731 0.8908554572271387 0.41237113402061853 0.8702064896755162 0.20618556701030927 0.7109144542772862 0.14432989690721648 0.5929203539823009 0.13402061855670103 0.49557522123893805 0.17010309278350516 0.37168141592920356 0.28350515463917525 0.2920353982300885 0.29381443298969073 0.26548672566371684 0.37628865979381443 0.2359882005899705
C:\Users\nicho\Dokumen\Projects\FOOD\dataset\38 (martabak manis)\labels\apam_balik_127_jpg.rf.6d5022adb7337d7758c35337b18fb574.txt  |  0 0.241 0.02033271719038817 0.27 0.022181146025878003 0.294 0.033271719038817 0.414 0.12014787430683918 0.472 0.17190388170055454 0.508 0.22735674676524953 0.504 0.29944547134935307 0.509 0.36044362292051757 0.527 0.4195933456561922 0.552 0.47504621072088726 0.562 0.5268022181146026 0.56 0.5914972273567468 0.544 0.6451016635859519 0.525 0.6617375231053605 0.344 0.6506469500924215 0.187 0.6580406654343808 0.132 0.6469500924214417 0 0.6469500924214417 0 0.46210720887245843 0.016 0.4011090573012939 0.027 0.3826247689463956 0.039 0.3364140480591497 0.065 0.2846580406654344 0.117 0.2033271719038817 0.183 0.06839186691312385 0.204 0.05730129390018484
